x_utm,y_utm,value
347272.43313307303,5810315.006805061,32.715267616160375
347282.43313307303,5810315.006805061,32.73440479234818
347292.43313307303,5810315.006805061,32.75605264933047
347302.43313307303,5810315.006805061,32.779862991008365
347312.43313307303,5810315.006805061,32.80547301946733
347182.43313307303,5810305.006805061,32.645001344403234
347192.43313307303,5810305.006805061,32.633101654418894
347202.43313307303,5810305.006805061,32.62453530606522
347212.43313307303,5810305.006805061,32.61958756312327
347222.43313307303,5810305.006805061,32.618474193949204
347232.43313307303,5810305.006805061,32.621324441961455
347242.43313307303,5810305.006805061,32.62816926638834
347252.43313307303,5810305.006805061,32.638936677421825
347262.43313307303,5810305.006805061,32.65345494279641
347272.43313307303,5810305.006805061,32.67146318830584
347282.43313307303,5810305.006805061,32.69262778982284
347292.43313307303,5810305.006805061,32.71656224297607
347302.43313307303,5810305.006805061,32.74284802491654
347312.43313307303,5810305.006805061,32.7710542757922
347182.43313307303,5810295.006805061,32.59883197437064
347192.43313307303,5810295.006805061,32.5849338938629
347202.43313307303,5810295.006805061,32.5747375864788
347212.43313307303,5810295.006805061,32.56860645989471
347222.43313307303,5810295.006805061,32.56682023839533
347232.43313307303,5810295.006805061,32.56955076001478
347242.43313307303,5810295.006805061,32.57684497221372
347252.43313307303,5810295.006805061,32.58861808262852
347262.43313307303,5810295.006805061,32.60465813806756
347272.43313307303,5810295.006805061,32.62464123919191
347282.43313307303,5810295.006805061,32.648154777533215
347292.43313307303,5810295.006805061,32.674725020013334
347302.43313307303,5810295.006805061,32.703845254163134
347182.43313307303,5810285.006805061,32.54985534004696
347192.43313307303,5810285.006805061,32.53356044694018
347202.43313307303,5810285.006805061,32.521382874485546
347212.43313307303,5810285.006805061,32.51378993988722
347222.43313307303,5810285.006805061,32.511148092879175
347232.43313307303,5810285.006805061,32.5136878707349
347242.43313307303,5810285.006805061,32.52147877771898
347252.43313307303,5810285.006805061,32.53441902318981
347262.43313307303,5810285.006805061,32.55224226959595
347272.43313307303,5810285.006805061,32.57454002563838
347282.43313307303,5810285.006805061,32.60079528722338
347292.43313307303,5810285.006805061,32.63042144287605
347302.43313307303,5810285.006805061,32.66280059044358
